split_threshold max_recursion_depth n time
785 6 1000 3477.8
785 7 1000 3504.7
785 8 1000 3489.8
785 9 1000 3496.2
785 10 1000 3441.5
810 0 1000 4385.3
810 1 1000 4456.4
810 2 1000 3408.3
810 3 1000 3521.1
810 4 1000 3541.2
810 5 1000 3471.9
810 6 1000 3415.1
810 7 1000 3396.1
810 8 1000 3552.5
810 9 1000 3481.8
810 10 1000 3408.9
835 0 1000 3481.0
835 1 1000 3399.2
835 2 1000 3450.9
835 3 1000 3497.5
835 4 1000 3385.9
835 5 1000 3357.7
835 6 1000 3453.1
835 7 1000 4614.3
835 8 1000 3458.1
835 9 1000 3397.7
835 10 1000 3397.5
860 0 1000 3369.0
860 1 1000 3508.0
860 2 1000 3889.4
860 3 1000 3602.4
860 4 1000 3738.8
860 5 1000 3571.8
860 6 1000 3416.3
860 7 1000 3793.4
860 8 1000 3562.4
860 9 1000 3410.3
860 10 1000 3504.5
885 0 1000 3468.9
885 1 1000 4031.8
885 2 1000 3399.8
885 3 1000 3429.6
885 4 1000 3413.5
885 5 1000 3436.5
885 6 1000 3396.3
885 7 1000 3407.7
885 8 1000 3506.6
885 9 1000 3389.6
885 10 1000 3381.5
910 0 1000 3465.5
910 1 1000 3463.0
910 2 1000 3444.8
910 3 1000 3457.2
910 4 1000 3427.3
910 5 1000 6045.3
910 6 1000 3507.2
910 7 1000 3480.8
910 8 1000 3654.8
910 9 1000 3417.1
910 10 1000 3400.6
935 0 1000 3390.2
935 1 1000 3408.1
935 2 1000 3418.1
935 3 1000 3398.8
935 4 1000 3413.9
935 5 1000 3522.7
935 6 1000 3402.8
935 7 1000 3423.2
935 8 1000 3401.2
935 9 1000 3423.1
935 10 1000 3426.5
960 0 1000 3873.6
960 1 1000 3404.3
960 2 1000 3504.9
960 3 1000 3384.4
960 4 1000 3408.6
960 5 1000 3420.0
960 6 1000 3488.4
960 7 1000 4452.6
960 8 1000 3389.5
960 9 1000 3440.3
960 10 1000 3432.4
985 0 1000 3423.5
985 1 1000 3397.4
985 2 1000 3544.3
985 3 1000 6140.6
985 4 1000 3393.8
985 5 1000 3388.3
985 6 1000 3415.8
985 7 1000 3380.4
985 8 1000 3776.0
985 9 1000 4522.0
985 10 1000 3541.9
1010 0 1000 4693.5
1010 1 1000 3751.0
1010 2 1000 3717.6
1010 3 1000 4634.7
1010 4 1000 4497.6
1010 5 1000 3905.7
1010 6 1000 3759.9
1010 7 1000 3804.8
1010 8 1000 3789.2
1010 9 1000 3869.6
1010 10 1000 3859.7
1035 0 1000 3827.8
1035 1 1000 3756.7
1035 2 1000 3771.8
1035 3 1000 3757.0
1035 4 1000 3749.8
1035 5 1000 3790.4
1035 6 1000 3814.2
1035 7 1000 3875.2
1035 8 1000 3736.0
1035 9 1000 3889.0
1035 10 1000 4028.1
1060 0 1000 3846.7
1060 1 1000 4685.8
1060 2 1000 3729.1
1060 3 1000 3841.8
1060 4 1000 3881.4
1060 5 1000 3858.2
1060 6 1000 3851.5
1060 7 1000 3845.4
1060 8 1000 3774.3
1060 9 1000 3974.5
1060 10 1000 3855.2
1085 0 1000 3906.6
1085 1 1000 3767.2
1085 2 1000 3885.9
1085 3 1000 3977.1
1085 4 1000 3753.3
1085 5 1000 3853.4
1085 6 1000 3965.9
1085 7 1000 4113.2
1085 8 1000 4571.8
1085 9 1000 4166.7
1085 10 1000 3929.4
1110 0 1000 3807.0
1110 1 1000 3842.4
1110 2 1000 3765.0
1110 3 1000 3851.2
1110 4 1000 3794.7
1110 5 1000 7042.0
1110 6 1000 3781.8
1110 7 1000 4505.5
1110 8 1000 3731.3
1110 9 1000 3756.7
1110 10 1000 3710.2
1135 0 1000 21566.3
1135 1 1000 3832.5
1135 2 1000 4634.1
1135 3 1000 3689.1
1135 4 1000 3826.6
1135 5 1000 3781.1
1135 6 1000 3891.7
1135 7 1000 3710.7
1135 8 1000 3719.1
1135 9 1000 4803.5
1135 10 1000 3718.6
1160 0 1000 3689.1
1160 1 1000 3770.9
1160 2 1000 3860.0
1160 3 1000 4653.3
1160 4 1000 3819.9
1160 5 1000 3787.2
1160 6 1000 3765.6
1160 7 1000 3827.2
1160 8 1000 3756.8
1160 9 1000 4673.8
1160 10 1000 3730.7
1185 0 1000 3752.5
1185 1 1000 3751.5
1185 2 1000 4604.2
1185 3 1000 3812.9
1185 4 1000 3898.1
1185 5 1000 3858.6
1185 6 1000 3761.6
1185 7 1000 3799.1
1185 8 1000 3780.4
1185 9 1000 3822.2
1185 10 1000 4047.3
1210 0 1000 3807.9
1210 1 1000 4798.4
1210 2 1000 3923.8
1210 3 1000 3933.0
1210 4 1000 3796.1
1210 5 1000 3955.1
1210 6 1000 3785.1
1210 7 1000 3872.0
1210 8 1000 3939.1
1210 9 1000 3844.1
1210 10 1000 3886.5
1235 0 1000 3879.7
1235 1 1000 3808.1
1235 2 1000 3901.7
1235 3 1000 3988.7
1235 4 1000 3756.4
